status,tenant,skuCode,productCode,dataAmountCode,dataAmount,dataAmountUnit,dayAmount,dayAmountUnit,nameVn,nameEn,frameSku,datapackSku,vendorCode,larkSkuCode,larkProductCode,throttleSpeed,call,callSmsDetails,expirations,vendorSku,vendorSkuSim,latestCogs,latestCogsCurrency,originalCost,currency,referenceCostVnd,selectedActualBulkCostVnd,costBaseEsimSim,finalCogsNotIncludedVatVnd,vatForBaseSimCardsVnd,finalCogsIncludedVatVnd,finalCogsUsd,suggestedB2cPrice65MarginVnd,currencyUsd,exchangeRateUsd,suggestedB2cPrice60MarginUsd,wrGroup,dateCreated,lastModifiedDate,purchaseTypeVnView,purchaseTypeUsView
Active,VN,3CKORJYHUNL05,3CKORJYH,UNL,9999,GB,5,Day(s),,,,,JY,EKORJYPYUNLI05D,EKORJYP,5 mbps,No,,30,DCKORJYHUNL05,,142549,VND,37,CNY,144300,,,144300,,144300,5.61,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYHUNL20,3CKORJYH,UNL,9999,GB,20,Day(s),,,,,JY,EKORJYPYUNLI20D,EKORJYP,5 mbps,No,,30,DCKORJYHUNL20,,547080,VND,142,CNY,553800,,,553800,,553800,21.55,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYP5HM05,3CKORJYP,5HM,500,MB,5,Day(s),,,,,JY,EKORJYPY500M05D,EKORJYP,128 kbps,No,,30,DCKORJYP5HM05,,30821,VND,8,CNY,31200,,,31200,,31200,1.21,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CLAOWMF01015,3CLAOWMF,010,10,GB,15,Day(s),eSIM Lào 10GB 15 Ngày,eSIM Laos 10GB 15 Day(s),,,WM,ELAOWMFY10GB15D,ELAOWMF,128 kbps,No,,180,DCLAOWMF01015,,273697,VND,332,TWD,298800,,,298800,,298800,11.63,,USD,26500,,,1766461061000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYP00207,3CKORJYP,002,2,GB,7,Day(s),,,,,JY,EKORJYPY02GB07D,EKORJYP,128 kbps,No,,30,DCKORJYP00207,,88612,VND,23,CNY,89700,,,89700,,89700,3.49,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYHUNL07,3CKORJYH,UNL,9999,GB,7,Day(s),,,,,JY,EKORJYPYUNLI07D,EKORJYP,5 mbps,No,,30,DCKORJYHUNL07,,196486,VND,51,CNY,198900,,,198900,,198900,7.74,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CLAOWMF01005,3CLAOWMF,010,10,GB,5,Day(s),eSIM Lào 10GB 05 Ngày,eSIM Laos 10GB 05 Day(s),,,WM,ELAOWMFY10GB05D,ELAOWMF,128 kbps,No,,180,DCLAOWMF01005,,239485,VND,290,TWD,261000,,,261000,,261000,10.16,,USD,26500,,,1766461061000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYP00103,3CKORJYP,001,1,GB,3,Day(s),,,,,JY,EKORJYPY01GB03D,EKORJYP,128 kbps,No,,30,DCKORJYP00103,,26969,VND,7,CNY,27300,,,,,27300,1.06,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYF02015,3CKORJYF,020,20,GB,15,Day(s),,,,,JY,EKORJYFY20GB15D,EKORJYF,128 kbps,No,,30,DCKORJYF02015,,161812,VND,42,CNY,163800,,,,,163800,6.37,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYF02030,3CKORJYF,020,20,GB,30,Day(s),,,,,JY,EKORJYFY20GB30D,EKORJYF,128 kbps,No,,30,DCKORJYF02030,,169518,VND,44,CNY,171600,,,171600,,171600,6.68,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYF02010,3CKORJYF,020,20,GB,10,Day(s),,,,,JY,EKORJYFY20GB10D,EKORJYF,128 kbps,No,,30,DCKORJYF02010,,154107,VND,40,CNY,156000,,,156000,,156000,6.07,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYP5HM07,3CKORJYP,5HM,500,MB,7,Day(s),,,,,JY,EKORJYPY500M07D,EKORJYP,128 kbps,No,,30,DCKORJYP5HM07,,38527,VND,10,CNY,39000,,,39000,,39000,1.52,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CLAOWMF00515,3CLAOWMF,005,5,GB,15,Day(s),eSIM Lào 05GB 15 Ngày,eSIM Laos 05GB 15 Day(s),,,WM,ELAOWMFY05GB15D,ELAOWMF,128 kbps,No,,180,DCLAOWMF00515,,156041,VND,189,TWD,170100,,,170100,,170100,6.62,,USD,26500,,,1766461061000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYP5HM03,3CKORJYP,5HM,500,MB,3,Day(s),,,,,JY,EKORJYPY500M03D,EKORJYP,128 kbps,No,,30,DCKORJYP5HM03,,19263,VND,5,CNY,19500,,,19500,,19500,0.76,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CLAOWMF02010,3CLAOWMF,020,20,GB,10,Day(s),eSIM Lào 20GB 10 Ngày,eSIM Laos 20GB 10 Day(s),,,WM,ELAOWMFY20GB10D,ELAOWMF,128 kbps,No,,180,DCLAOWMF02010,,471459,VND,571,TWD,513900,,,513900,,513900,20,,USD,26500,,,1766461061000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CLAOWMF01030,3CLAOWMF,010,10,GB,30,Day(s),eSIM Lào 10GB 30 Ngày,eSIM Laos 10GB 30 Day(s),,,WM,ELAOWMFY10GB30D,ELAOWMF,128 kbps,No,,180,DCLAOWMF01030,,285379,VND,345,TWD,310500,,,310500,,310500,12.08,,USD,26500,,,1766461061000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYP5HM15,3CKORJYP,5HM,500,MB,15,Day(s),,,,,JY,EKORJYPY500M15D,EKORJYP,128 kbps,No,,30,DCKORJYP5HM15,,77053,VND,20,CNY,78000,,,78000,,78000,3.04,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYP5HM01,3CKORJYP,5HM,500,MB,1,Day(s),,,,,JY,EKORJYPY500M01D,EKORJYP,128 kbps,No,,30,DCKORJYP5HM01,,11558,VND,3,CNY,11700,,,11700,,11700,0.46,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYP00203,3CKORJYP,002,2,GB,3,Day(s),,,,,JY,EKORJYPY02GB03D,EKORJYP,128 kbps,No,,30,DCKORJYP00203,,42379,VND,11,CNY,42900,,,42900,,42900,1.67,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYHUNL15,3CKORJYH,UNL,9999,GB,15,Day(s),,,,,JY,EKORJYPYUNLI15D,EKORJYP,5 mbps,No,,30,DCKORJYHUNL15,,412236,VND,107,CNY,417300,,,417300,,417300,16.24,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYP00303,3CKORJYP,003,3,GB,3,Day(s),,,,,JY,EKORJYPY03GB03D,EKORJYP,128 kbps,No,,30,DCKORJYP00303,,53937,VND,14,CNY,54600,,,54600,,54600,2.12,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYF05030,3CKORJYF,050,50,GB,30,Day(s),,,,,JY,EKORJYFY50GB30D,EKORJYF,128 kbps,No,,30,DCKORJYF05030,,366004,VND,95,CNY,370500,,,370500,,370500,14.42,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYHUNL10,3CKORJYH,UNL,9999,GB,10,Day(s),,,,,JY,EKORJYPYUNLI10D,EKORJYP,5 mbps,No,,30,DCKORJYHUNL10,,277393,VND,72,CNY,280800,,,280800,,280800,10.93,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYHUNL03,3CKORJYH,UNL,9999,GB,3,Day(s),,,,,JY,EKORJYPYUNLI03D,EKORJYP,5 mbps,No,,30,DCKORJYHUNL03,,88612,VND,23,CNY,89700,,,,,89700,3.49,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYP5HM10,3CKORJYP,5HM,500,MB,10,Day(s),,,,,JY,EKORJYPY500M10D,EKORJYP,128 kbps,No,,30,DCKORJYP5HM10,,53937,VND,14,CNY,54600,,,54600,,54600,2.12,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CLAOWMF00505,3CLAOWMF,005,5,GB,5,Day(s),eSIM Lào 05GB 05 Ngày,eSIM Laos 05GB 05 Day(s),,,WM,ELAOWMFY05GB05D,ELAOWMF,128 kbps,No,,180,DCLAOWMF00505,,133511,VND,161,TWD,144900,,,144900,,144900,5.64,,USD,26500,,,1766461061000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CLAOWMF00510,3CLAOWMF,005,5,GB,10,Day(s),eSIM Lào 05GB 10 Ngày,eSIM Laos 05GB 10 Day(s),,,WM,ELAOWMFY05GB10D,ELAOWMF,128 kbps,No,,180,DCLAOWMF00510,,148531,VND,180,TWD,162000,,,162000,,162000,6.3,,USD,26500,,,1766461061000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYP00110,3CKORJYP,001,1,GB,10,Day(s),,,,,JY,EKORJYPY01GB10D,EKORJYP,128 kbps,No,,30,DCKORJYP00110,,69348,VND,18,CNY,70200,,,70200,,70200,2.73,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYP00210,3CKORJYP,002,2,GB,10,Day(s),,,,,JY,EKORJYPY02GB10D,EKORJYP,128 kbps,No,,30,DCKORJYP00210,,123286,VND,32,CNY,124800,,,124800,,124800,4.86,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CLAOWMF00530,3CLAOWMF,005,5,GB,30,Day(s),eSIM Lào 05GB 30 Ngày,eSIM Laos 05GB 30 Day(s),,,WM,ELAOWMFY05GB30D,ELAOWMF,128 kbps,No,,180,DCLAOWMF00530,,163550,VND,198,TWD,178200,,,178200,,178200,6.93,,USD,26500,,,1766461061000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYP00205,3CKORJYP,002,2,GB,5,Day(s),,,,,JY,EKORJYPY02GB05D,EKORJYP,128 kbps,No,,30,DCKORJYP00205,,65495,VND,17,CNY,66300,,,66300,,66300,2.58,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYHUNL30,3CKORJYH,UNL,9999,GB,30,Day(s),,,,,JY,EKORJYPYUNLI30D,EKORJYP,5 mbps,No,,30,DCKORJYHUNL30,,816767,VND,212,CNY,826800,,,826800,,826800,32.17,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYP00307,3CKORJYP,003,3,GB,7,Day(s),,,,,JY,EKORJYPY03GB07D,EKORJYP,128 kbps,No,,30,DCKORJYP00307,,119433,VND,31,CNY,120900,,,120900,,120900,4.7,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYP00305,3CKORJYP,003,3,GB,5,Day(s),,,,,JY,EKORJYPY03GB05D,EKORJYP,128 kbps,No,,30,DCKORJYP00305,,88612,VND,23,CNY,89700,,,89700,,89700,3.49,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYP00310,3CKORJYP,003,3,GB,10,Day(s),,,,,JY,EKORJYPY03GB10D,EKORJYP,128 kbps,No,,30,DCKORJYP00310,,169518,VND,44,CNY,171600,,,171600,,171600,6.68,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CLAOWMF00507,3CLAOWMF,005,5,GB,7,Day(s),eSIM Lào 05GB 07 Ngày,eSIM Laos 05GB 07 Day(s),,,WM,ELAOWMFY05GB07D,ELAOWMF,128 kbps,No,,180,DCLAOWMF00507,,141021,VND,171,TWD,153900,,,153900,,153900,5.99,,USD,26500,,,1766461061000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCZUNL30,3CKORBCZ,UNL,9999,GB,30,Day(s),eSIM Hàn Quốc Unlimited 30 Ngày,eSIM South Korea Unlimited 30 Day(s),,,BC,EKORB1PXUNLI30D,EKORB1P,Stop,No,,30,DCKORBCZUNL30,,782093,VND,203,CNY,791700,,,791700,,791700,30.81,,USD,26500,,,1744788925000,1775210718000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYF00507,3CKORJYF,005,5,GB,7,Day(s),,,,,JY,EKORJYFY05GB07D,EKORJYF,128 kbps,No,,30,DCKORJYF00507,,46232,VND,12,CNY,46800,,,46800,,46800,1.82,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYF00505,3CKORJYF,005,5,GB,5,Day(s),,,,,JY,EKORJYFY05GB05D,EKORJYF,128 kbps,No,,30,DCKORJYF00505,,42379,VND,11,CNY,42900,,,,,42900,1.67,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYF00530,3CKORJYF,005,5,GB,30,Day(s),,,,,JY,EKORJYFY05GB30D,EKORJYF,128 kbps,No,,30,DCKORJYF00530,,57790,VND,15,CNY,58500,,,58500,,58500,2.28,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYF01030,3CKORJYF,010,10,GB,30,Day(s),,,,,JY,EKORJYFY10GB30D,EKORJYF,128 kbps,No,,30,DCKORJYF01030,,92464,VND,24,CNY,93600,,,,,93600,3.64,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYF01010,3CKORJYF,010,10,GB,10,Day(s),,,,,JY,EKORJYFY10GB10D,EKORJYF,128 kbps,No,,30,DCKORJYF01010,,77053,VND,20,CNY,78000,,,78000,,78000,3.04,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYF01015,3CKORJYF,010,10,GB,15,Day(s),,,,,JY,EKORJYFY10GB15D,EKORJYF,128 kbps,No,,30,DCKORJYF01015,,84759,VND,22,CNY,85800,,,,,85800,3.34,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYF01007,3CKORJYF,010,10,GB,7,Day(s),,,,,JY,EKORJYFY10GB07D,EKORJYF,128 kbps,No,,30,DCKORJYF01007,,73201,VND,19,CNY,74100,,,74100,,74100,2.88,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYF00515,3CKORJYF,005,5,GB,15,Day(s),,,,,JY,EKORJYFY05GB15D,EKORJYF,128 kbps,No,,30,DCKORJYF00515,,53937,VND,14,CNY,54600,,,54600,,54600,2.12,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYF01005,3CKORJYF,010,10,GB,5,Day(s),,,,,JY,EKORJYFY10GB05D,EKORJYF,128 kbps,No,,30,DCKORJYF01005,,69348,VND,18,CNY,70200,,,70200,,70200,2.73,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORJYF00510,3CKORJYF,005,5,GB,10,Day(s),,,,,JY,EKORJYFY05GB10D,EKORJYF,128 kbps,No,,30,DCKORJYF00510,,50085,VND,13,CNY,50700,,,,,50700,1.97,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCZUNL10,3CKORBCZ,UNL,9999,GB,10,Day(s),eSIM Hàn Quốc Unlimited 10 Ngày,eSIM South Korea Unlimited 10 Day(s),,,BC,EKORB1PXUNLI10D,EKORB1P,Stop,No,,30,DCKORBCZUNL10,,419942,VND,109,CNY,425100,,,425100,,425100,16.54,,USD,26500,,,1744788925000,1775210735000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCZUNL05,3CKORBCZ,UNL,9999,GB,5,Day(s),eSIM Hàn Quốc Unlimited 05 Ngày,eSIM South Korea Unlimited 05 Day(s),,,BC,EKORB1PXUNLI05D,EKORB1P,Stop,No,,30,DCKORBCZUNL05,,300509,VND,78,CNY,304200,,,304200,,304200,11.84,,USD,26500,,,1744788925000,1775210687000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCP5HM10,3CKORBCP,5HM,500,MB,10,Day(s),,,,,BC,EKORBCPY500M10D,EKORBCP,128 kbps,No,,90,DCKORBCP5HM10,,91694,VND,23.8,CNY,92820,,,,,92820,3.61,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCZUNL15,3CKORBCZ,UNL,9999,GB,15,Day(s),eSIM Hàn Quốc Unlimited 15 Ngày,eSIM South Korea Unlimited 15 Day(s),,,BC,EKORB1PXUNLI15D,EKORB1P,,,,,DCKORBCZUNL15,,601017,VND,,,,,,,,,,,,,,,,,,
Active,VN,3CKORBCP1D510,3CKORBCP,1D5,1.5,GB,10,Day(s),,,,,BC,EKORBCPY1.5G10D,EKORBCP,128 kbps,No,,90,DCKORBCP1D510,,182617,VND,47.4,CNY,184860,,,184860,,184860,7.19,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCZUNL01,3CKORBCZ,UNL,9999,GB,1,Day(s),eSIM Hàn Quốc Unlimited 01 Ngày,eSIM South Korea Unlimited 01 Day(s),,,BC,EKORB1PXUNLI01D,EKORB1P,,,,,DCKORBCZUNL01,,71274,VND,,,,,,,,,,,,,,,,,,
Active,VN,3CKORBCP5HM05,3CKORBCP,5HM,500,MB,5,Day(s),,,,,BC,EKORBCPY500M05D,EKORBCP,128 kbps,No,,90,DCKORBCP5HM05,,52782,VND,13.7,CNY,53430,,,53430,,53430,2.08,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCP00307,3CKORBCP,003,3,GB,7,Day(s),,,,,BC,EKORBCPY03GB07D,EKORBCP,128 kbps,No,,90,DCKORBCP00307,,177223,VND,46,CNY,179400,,,179400,,179400,6.98,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCZUNL07,3CKORBCZ,UNL,9999,GB,7,Day(s),eSIM Hàn Quốc Unlimited 07 Ngày,eSIM South Korea Unlimited 07 Day(s),,,BC,EKORB1PXUNLI07D,EKORB1P,Stop,No,,30,DCKORBCZUNL07,,381415,VND,99,CNY,386100,,,386100,,386100,15.02,,USD,26500,,,1744788925000,1775210729000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCP5HM03,3CKORBCP,5HM,500,MB,3,Day(s),,,,,BC,EKORBCPY500M03D,EKORBCP,128 kbps,No,,90,DCKORBCP5HM03,,35059,VND,9.1,CNY,35490,,,,,35490,1.38,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCZUNL03,3CKORBCZ,UNL,9999,GB,3,Day(s),eSIM Hàn Quốc Unlimited 03 Ngày,eSIM South Korea Unlimited 03 Day(s),,,BC,EKORB1PXUNLI03D,EKORB1P,Stop,No,,30,DCKORBCZUNL03,,196486,VND,51,CNY,198900,,,198900,,198900,7.74,,USD,26500,,,1744788925000,1775210703000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCP1D507,3CKORBCP,1D5,1.5,GB,7,Day(s),,,,,BC,EKORBCPY1.5G07D,EKORBCP,128 kbps,No,,90,DCKORBCP1D507,,132147,VND,34.3,CNY,133770,,,133770,,133770,5.21,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCZUNL20,3CKORBCZ,UNL,9999,GB,20,Day(s),eSIM Hàn Quốc Unlimited 20 Ngày,eSIM South Korea Unlimited 20 Day(s),,,BC,EKORB1PXUNLI20D,EKORB1P,,,,,DCKORBCZUNL20,,662660,VND,,,,,,,,,,,,,,,,,,
Active,VN,3CKORBCP5HM01,3CKORBCP,5HM,500,MB,1,Day(s),,,,,BC,EKORBCPY500M01D,EKORBCP,128 kbps,No,,90,DCKORBCP5HM01,,19263,VND,5,CNY,19500,,,19500,,19500,0.76,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCP1D503,3CKORBCP,1D5,1.5,GB,3,Day(s),,,,,BC,EKORBCPY1.5G03D,EKORBCP,128 kbps,No,,90,DCKORBCP1D503,,65110,VND,16.9,CNY,65910,,,65910,,65910,2.56,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCP5HM07,3CKORBCP,5HM,500,MB,7,Day(s),,,,,BC,EKORBCPY500M07D,EKORBCP,128 kbps,No,,90,DCKORBCP5HM07,,67037,VND,17.4,CNY,67860,,,67860,,67860,2.64,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCP1D505,3CKORBCP,1D5,1.5,GB,5,Day(s),,,,,BC,EKORBCPY1.5G05D,EKORBCP,128 kbps,No,,90,DCKORBCP1D505,,98628,VND,25.6,CNY,99840,,,,,99840,3.88,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCP00306,3CKORBCP,003,3,GB,6,Day(s),,,,,BC,EKORBCPY03GB06D,EKORBCP,128 kbps,No,,90,DCKORBCP00306,,154107,VND,40,CNY,156000,,,156000,,156000,6.07,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCP00310,3CKORBCP,003,3,GB,10,Day(s),,,,,BC,EKORBCPY03GB10D,EKORBCP,128 kbps,No,,90,DCKORBCP00310,,250424,VND,65,CNY,253500,,,253500,,253500,9.86,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCP5HM02,3CKORBCP,5HM,500,MB,2,Day(s),,,,,BC,EKORBCPY500M02D,EKORBCP,128 kbps,No,,90,DCKORBCP5HM02,,28510,VND,7.4,CNY,28860,,,28860,,28860,1.12,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCP00305,3CKORBCP,003,3,GB,5,Day(s),,,,,BC,EKORBCPY03GB05D,EKORBCP,128 kbps,No,,90,DCKORBCP00305,,130991,VND,34,CNY,132600,,,132600,,132600,5.16,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCP1D502,3CKORBCP,1D5,1.5,GB,2,Day(s),,,,,BC,EKORBCPY1.5G02D,EKORBCP,128 kbps,No,,90,DCKORBCP1D502,,48158,VND,12.5,CNY,48750,,,48750,,48750,1.9,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCP00107,3CKORBCP,001,1,GB,7,Day(s),,,,,BC,EKORBCPY01GB07D,EKORBCP,128 kbps,No,,90,DCKORBCP00107,,84759,VND,22,CNY,85800,,,85800,,85800,3.34,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCP00303,3CKORBCP,003,3,GB,3,Day(s),,,,,BC,EKORBCPY03GB03D,EKORBCP,128 kbps,No,,90,DCKORBCP00303,,80906,VND,21,CNY,81900,,,81900,,81900,3.19,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCP00207,3CKORBCP,002,2,GB,7,Day(s),,,,,BC,EKORBCPY02GB07D,EKORBCP,128 kbps,No,,90,DCKORBCP00207,,130991,VND,34,CNY,132600,,,132600,,132600,5.16,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCP00304,3CKORBCP,003,3,GB,4,Day(s),,,,,BC,EKORBCPY03GB04D,EKORBCP,128 kbps,No,,90,DCKORBCP00304,,105949,VND,27.5,CNY,107250,,,107250,,107250,4.17,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCP00110,3CKORBCP,001,1,GB,10,Day(s),,,,,BC,EKORBCPY01GB10D,EKORBCP,128 kbps,No,,90,DCKORBCP00110,,112883,VND,29.3,CNY,114270,,,114270,,114270,4.45,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCP00205,3CKORBCP,002,2,GB,5,Day(s),,,,,BC,EKORBCPY02GB05D,EKORBCP,128 kbps,No,,90,DCKORBCP00205,,96317,VND,25,CNY,97500,,,,,97500,3.79,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCP00102,3CKORBCP,001,1,GB,2,Day(s),,,,,BC,EKORBCPY01GB02D,EKORBCP,128 kbps,No,,90,DCKORBCP00102,,35059,VND,9.1,CNY,35490,,,35490,,35490,1.38,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCP00210,3CKORBCP,002,2,GB,10,Day(s),,,,,BC,EKORBCPY02GB10D,EKORBCP,128 kbps,No,,90,DCKORBCP00210,,184928,VND,48,CNY,187200,,,,,187200,7.28,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCP00103,3CKORBCP,001,1,GB,3,Day(s),,,,,BC,EKORBCPY01GB03D,EKORBCP,128 kbps,No,,90,DCKORBCP00103,,42379,VND,11,CNY,42900,,,42900,,42900,1.67,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCP00202,3CKORBCP,002,2,GB,2,Day(s),,,,,BC,EKORBCPY02GB02D,EKORBCP,128 kbps,No,,90,DCKORBCP00202,,44306,VND,11.5,CNY,44850,,,44850,,44850,1.75,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCP00203,3CKORBCP,002,2,GB,3,Day(s),,,,,BC,EKORBCPY02GB03D,EKORBCP,128 kbps,No,,90,DCKORBCP00203,,61643,VND,16,CNY,62400,,,62400,,62400,2.43,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,VN,3CKORBCP00105,3CKORBCP,001,1,GB,5,Day(s),,,,,BC,EKORBCPY01GB05D,EKORBCP,128 kbps,No,,90,DCKORBCP00105,,63569,VND,16.5,CNY,64350,,,64350,,64350,2.5,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
