wmproductId,productId,product name,region,type,cost price (NT),selling price (NT),original product name,leSIM,,,,,,,,,,,
WM-SM-T5-7D,WM-SM-T5-7,"Singapore, Malaysia, 7 Days, 5GB, 128kbps","Singapore, Malaysia",Top-Up SIM,60,,"Singapore, Malaysia, 7 Days, 5GB, 128kbps",N,,,,,,,,,,,
WM-SM-MAX,WM-SM-UL,"Singapore, Malaysia, Unlimited data/day","Singapore, Malaysia",Top-Up SIM,27,,"Singapore, Malaysia, Unlimited data/day",N,,,,,,,,,,,
WM-SM-10MAX,WM-SM-10MAX,"Singapore, Malaysia, Unlimited data/day, 10mbps","Singapore, Malaysia",Top-Up SIM,44,,"Singapore, Malaysia, Unlimited data/day, 10mbps",N,,,,,,,,,,,
WM-SEA-T30-10D,WM-SEA0043-T30-10,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 10 Days, 30GB, 128kbps",Southeast Asia,Top-Up SIM,290,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 10 Days, 30GB, 128kbps",N,,,,,,,,,,,
WM-SEA-T5-10D,WM-SEA0040-T5-10,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 10 Days, 5GB, 128kbps",Southeast Asia,Top-Up SIM,65,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 10 Days, 5GB, 128kbps",N,,,,,,,,,,,
WM-SEA-T10-10D,WM-SEA0041-T10-10,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 10 Days, 10GB, 128kbps",Southeast Asia,Top-Up SIM,111,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 10 Days, 10GB, 128kbps",N,,,,,,,,,,,
WM-SEA-T20-10D,WM-SEA0042-T20-10,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 10 Days, 20GB, 128kbps",Southeast Asia,Top-Up SIM,207,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 10 Days, 20GB, 128kbps",N,,,,,,,,,,,
WM-SEA-T3-10D,WM-SEA0039-T3-10,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 10 Days, 3GB, 128kbps",Southeast Asia,Top-Up SIM,42,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 10 Days, 3GB, 128kbps",N,,,,,,,,,,,
WM-SEA-T50-10D,WM-SEA0044-T50-10,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 10 Days, 50GB, 128kbps",Southeast Asia,Top-Up SIM,465,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 10 Days, 50GB, 128kbps",N,,,,,,,,,,,
WM-SEA-T20-15D,WM-SEA0042-T20-15,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 15 Days, 20GB, 128kbps",Southeast Asia,Top-Up SIM,221,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 15 Days, 20GB, 128kbps",N,,,,,,,,,,,
WM-SEA-T3-15D,WM-SEA0039-T3-15,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 15 Days, 3GB, 128kbps",Southeast Asia,Top-Up SIM,46,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 15 Days, 3GB, 128kbps",N,,,,,,,,,,,
WM-SEA-T50-15D,WM-SEA0044-T50-15,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 15 Days, 50GB, 128kbps",Southeast Asia,Top-Up SIM,488,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 15 Days, 50GB, 128kbps",N,,,,,,,,,,,
WM-SEA-T10-15D,WM-SEA0041-T10-15,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 15 Days, 10GB, 128kbps",Southeast Asia,Top-Up SIM,120,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 15 Days, 10GB, 128kbps",N,,,,,,,,,,,
WM-SEA-T30-15D,WM-SEA0043-T30-15,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 15 Days, 30GB, 128kbps",Southeast Asia,Top-Up SIM,309,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 15 Days, 30GB, 128kbps",N,,,,,,,,,,,
WM-SEA-T5-15D,WM-SEA0040-T5-15,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 15 Days, 5GB, 128kbps",Southeast Asia,Top-Up SIM,69,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 15 Days, 5GB, 128kbps",N,,,,,,,,,,,
WM-SEA-1GB,FS-CSLXMYT-1GB,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 1GB /day, 128kbps",Southeast Asia,Top-Up SIM,10,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 1GB /day, 128kbps",N,,,,,,,,,,,
WM-SEA-2GB,FS-CSLXMYT-2GB,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 2GB /day, 128kbps",Southeast Asia,Top-Up SIM,18,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 2GB /day, 128kbps",N,,,,,,,,,,,
WM-SEA-T10-30D,WM-SEA0041-T10-30,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 30 Days, 10GB, 128kbps",Southeast Asia,Top-Up SIM,129,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 30 Days, 10GB, 128kbps",N,,,,,,,,,,,
WM-SEA-T30-30D,WM-SEA0043-T30-30,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 30 Days, 30GB, 128kbps",Southeast Asia,Top-Up SIM,327,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 30 Days, 30GB, 128kbps",N,,,,,,,,,,,
WM-SEA-T5-30D,WM-SEA0040-T5-30,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 30 Days, 5GB, 128kbps",Southeast Asia,Top-Up SIM,74,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 30 Days, 5GB, 128kbps",N,,,,,,,,,,,
WM-SEA-T20-30D,WM-SEA0042-T20-30,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 30 Days, 20GB, 128kbps",Southeast Asia,Top-Up SIM,235,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 30 Days, 20GB, 128kbps",N,,,,,,,,,,,
WM-SEA-T3-30D,WM-SEA0039-T3-30,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 30 Days, 3GB, 128kbps",Southeast Asia,Top-Up SIM,51,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 30 Days, 3GB, 128kbps",N,,,,,,,,,,,
WM-SEA-T50-30D,WM-SEA0044-T50-30,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 30 Days, 50GB, 128kbps",Southeast Asia,Top-Up SIM,511,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 30 Days, 50GB, 128kbps",N,,,,,,,,,,,
WM-SEA-3GB,WM-SEA0037-3GB,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 3GB /day, 128kbps",Southeast Asia,Top-Up SIM,24,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 3GB /day, 128kbps",N,,,,,,,,,,,
WM-SEA-T3-5D,WM-SEA0039-T3-5,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 5 Days, 3GB, 128kbps",Southeast Asia,Top-Up SIM,33,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 5 Days, 3GB, 128kbps",N,,,,,,,,,,,
WM-SEA-500MB,WM-SEA0034-500MB,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 500MB /day, 128kbps",Southeast Asia,Top-Up SIM,8,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 500MB /day, 128kbps",N,,,,,,,,,,,
WM-SEA-T10-5D,WM-SEA0041-T10-5,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 5 Days, 10GB, 128kbps",Southeast Asia,Top-Up SIM,92,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 5 Days, 10GB, 128kbps",N,,,,,,,,,,,
WM-SEA-T20-5D,WM-SEA0042-T20-5,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 5 Days, 20GB, 128kbps",Southeast Asia,Top-Up SIM,180,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 5 Days, 20GB, 128kbps",N,,,,,,,,,,,
WM-SEA-T30-5D,WM-SEA0043-T30-5,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 5 Days, 30GB, 128kbps",Southeast Asia,Top-Up SIM,253,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 5 Days, 30GB, 128kbps",N,,,,,,,,,,,
WM-SEA-T50-5D,WM-SEA0044-T50-5,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 5 Days, 50GB, 128kbps",Southeast Asia,Top-Up SIM,419,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 5 Days, 50GB, 128kbps",N,,,,,,,,,,,
WM-SEA-T5-5D,WM-SEA0040-T5-5,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 5 Days, 5GB, 128kbps",Southeast Asia,Top-Up SIM,56,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 5 Days, 5GB, 128kbps",N,,,,,,,,,,,
WM-SEA-T10-7D,WM-SEA0041-T10-7,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 10GB, 128kbps",Southeast Asia,Top-Up SIM,102,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 10GB, 128kbps",N,,,,,,,,,,,
WM-SEA-T20-7D,WM-SEA0042-T20-7,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 20GB, 128kbps",Southeast Asia,Top-Up SIM,194,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 20GB, 128kbps",N,,,,,,,,,,,
WM-SEA-T50-7D,WM-SEA0044-T50-7,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 50GB, 128kbps",Southeast Asia,Top-Up SIM,442,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 50GB, 128kbps",N,,,,,,,,,,,
WM-SEA-T5-7D,WM-SEA0040-T5-7,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 5GB, 128kbps",Southeast Asia,Top-Up SIM,60,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 5GB, 128kbps",N,,,,,,,,,,,
WM-SEA-T30-7D,WM-SEA0043-T30-7,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 30GB, 128kbps",Southeast Asia,Top-Up SIM,272,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 30GB, 128kbps",N,,,,,,,,,,,
WM-SEA-T3-7D,WM-SEA0039-T3-7,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 3GB, 128kbps",Southeast Asia,Top-Up SIM,37,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 3GB, 128kbps",N,,,,,,,,,,,
WM-SEA-MAX,FS-CSLXMYT5M-1GB,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, Unlimited data /day",Southeast Asia,Top-Up SIM,35,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, Unlimited data /day",N,,,,,,,,,,,
WM-SEA-10MAX,WM-SEA-10MAX,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, Unlimited Data/day, 10mbps",Southeast Asia,Top-Up SIM,46,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, Unlimited Data/day, 10mbps",N,,,,,,,,,,,
WM-SEA-TI,FS-XMY-UL,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, Titanium AYCE /day",Southeast Asia,Top-Up SIM,87,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, Titanium AYCE /day",N,,,,,,,,,,,
WM-JP-IIJ-10GB,WM-JP-IIJ-10GB,"Japan IIJ, 10GB /day, 256kbps",Japan,Top-Up SIM,54,,"Japan IIJ, 10GB /day, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T10-10D,WM-JP-IIJ-T10-10,"Japan IIJ, 10 Days, 10GB, 256kbps",Japan,Top-Up SIM,171,,"Japan IIJ, 10 Days, 10GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T15-10D,WM-JP-IIJ-T15-10,"Japan IIJ, 10 Days, 15GB, 256kbps",Japan,Top-Up SIM,244,,"Japan IIJ, 10 Days, 15GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T20-10D,WM-JP-IIJ-T20-10,"Japan IIJ, 10 Days, 20GB, 256kbps",Japan,Top-Up SIM,318,,"Japan IIJ, 10 Days, 20GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T30-10D,WM-JP-IIJ-T30-10,"Japan IIJ, 10 Days, 30GB, 256kbps",Japan,Top-Up SIM,451,,"Japan IIJ, 10 Days, 30GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T3-10D,WM-JP-IIJ-T3-10,"Japan IIJ, 10 Days, 3GB, 256kbps",Japan,Top-Up SIM,65,,"Japan IIJ, 10 Days, 3GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T5-10D,WM-JP-IIJ-T5-10,"Japan IIJ, 10 Days, 5GB, 256kbps",Japan,Top-Up SIM,102,,"Japan IIJ, 10 Days, 5GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T8-10D,WM-JP-IIJ-T8-10,"Japan IIJ, 10 Days, 8GB, 256kbps",Japan,Top-Up SIM,129,,"Japan IIJ, 10 Days, 8GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T10-15D,WM-JP-IIJ-T10-15,"Japan IIJ, 15 Days, 10GB, 256kbps",Japan,Top-Up SIM,180,,"Japan IIJ, 15 Days, 10GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T15-15D,WM-JP-IIJ-T15-15,"Japan IIJ, 15 Days, 15GB, 256kbps",Japan,Top-Up SIM,258,,"Japan IIJ, 15 Days, 15GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T20-15D,WM-JP-IIJ-T20-15,"Japan IIJ, 15 Days, 20GB, 256kbps",Japan,Top-Up SIM,336,,"Japan IIJ, 15 Days, 20GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T30-15D,WM-JP-IIJ-T30-15,"Japan IIJ, 15 Days, 30GB, 256kbps",Japan,Top-Up SIM,474,,"Japan IIJ, 15 Days, 30GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T3-15D,WM-JP-IIJ-T3-15,"Japan IIJ, 15 Days, 3GB, 256kbps",Japan,Top-Up SIM,69,,"Japan IIJ, 15 Days, 3GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T5-15D,WM-JP-IIJ-T5-15,"Japan IIJ, 15 Days, 5GB, 256kbps",Japan,Top-Up SIM,106,,"Japan IIJ, 15 Days, 5GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T8-15D,WM-JP-IIJ-T8-15,"Japan IIJ, 15 Days, 8GB, 256kbps",Japan,Top-Up SIM,138,,"Japan IIJ, 15 Days, 8GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-1GB,WM-JP-IIJ-1GB,"Japan IIJ, 1GB /day, 256kbps",Japan,Top-Up SIM,15,,"Japan IIJ, 1GB /day, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-2GB,WM-JP-IIJ-2GB,"Japan IIJ, 2GB /day, 256kbps",Japan,Top-Up SIM,27,,"Japan IIJ, 2GB /day, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T10-30D,WM-JP-IIJ-T10-30,"Japan IIJ, 30 Days, 10GB, 256kbps",Japan,Top-Up SIM,189,,"Japan IIJ, 30 Days, 10GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T15-30D,WM-JP-IIJ-T15-30,"Japan IIJ, 30 Days, 15GB, 256kbps",Japan,Top-Up SIM,272,,"Japan IIJ, 30 Days, 15GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T20-30D,WM-JP-IIJ-T20-30,"Japan IIJ, 30 Days, 20GB, 256kbps",Japan,Top-Up SIM,355,,"Japan IIJ, 30 Days, 20GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T30-30D,WM-JP-IIJ-T30-30,"Japan IIJ, 30 Days, 30GB, 256kbps",Japan,Top-Up SIM,497,,"Japan IIJ, 30 Days, 30GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T3-30D,WM-JP-IIJ-T3-30,"Japan IIJ, 30 Days, 3GB, 256kbps",Japan,Top-Up SIM,74,,"Japan IIJ, 30 Days, 3GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T5-30D,WM-JP-IIJ-T5-30,"Japan IIJ, 30 Days, 5GB, 256kbps",Japan,Top-Up SIM,111,,"Japan IIJ, 30 Days, 5GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T8-30D,WM-JP-IIJ-T8-30,"Japan IIJ, 30 Days, 8GB, 256kbps",Japan,Top-Up SIM,148,,"Japan IIJ, 30 Days, 8GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-3GB,WM-JP-IIJ-3GB,"Japan IIJ, 3GB /day, 256kbps",Japan,Top-Up SIM,36,,"Japan IIJ, 3GB /day, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-500MB,WM-JP-IIJ-500MB,"Japan IIJ, 500MB /day, 256kbps",Japan,Top-Up SIM,11,,"Japan IIJ, 500MB /day, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T10-5D,WM-JP-IIJ-T10-5,"Japan IIJ, 5 Days, 10GB, 256kbps",Japan,Top-Up SIM,143,,"Japan IIJ, 5 Days, 10GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T15-5D,WM-JP-IIJ-T15-5,"Japan IIJ, 5 Days, 15GB, 256kbps",Japan,Top-Up SIM,203,,"Japan IIJ, 5 Days, 15GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T20-5D,WM-JP-IIJ-T20-5,"Japan IIJ, 5 Days, 20GB, 256kbps",Japan,Top-Up SIM,263,,"Japan IIJ, 5 Days, 20GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T30-5D,WM-JP-IIJ-T30-5,"Japan IIJ, 5 Days, 30GB, 256kbps",Japan,Top-Up SIM,405,,"Japan IIJ, 5 Days, 30GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T3-5D,WM-JP-IIJ-T3-5,"Japan IIJ, 5 Days, 3GB, 256kbps",Japan,Top-Up SIM,56,,"Japan IIJ, 5 Days, 3GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T5-5D,WM-JP-IIJ-T5-5,"Japan IIJ, 5 Days, 5GB, 256kbps",Japan,Top-Up SIM,92,,"Japan IIJ, 5 Days, 5GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T8-5D,WM-JP-IIJ-T8-5,"Japan IIJ, 5 Days, 8GB, 256kbps",Japan,Top-Up SIM,102,,"Japan IIJ, 5 Days, 8GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T10-7D,WM-JP-IIJ-T10-7,"Japan IIJ, 7 Days, 10GB, 256kbps",Japan,Top-Up SIM,152,,"Japan IIJ, 7 Days, 10GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T15-7D,WM-JP-IIJ-T15-7,"Japan IIJ, 7 Days, 15GB, 256kbps",Japan,Top-Up SIM,217,,"Japan IIJ, 7 Days, 15GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T20-7D,WM-JP-IIJ-T20-7,"Japan IIJ, 7 Days, 20GB, 256kbps",Japan,Top-Up SIM,281,,"Japan IIJ, 7 Days, 20GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T30-7D,WM-JP-IIJ-T30-7,"Japan IIJ, 7 Days, 30GB, 256kbps",Japan,Top-Up SIM,428,,"Japan IIJ, 7 Days, 30GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T3-7D,WM-JP-IIJ-T3-7,"Japan IIJ, 7 Days, 3GB, 256kbps",Japan,Top-Up SIM,60,,"Japan IIJ, 7 Days, 3GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T5-7D,WM-JP-IIJ-T5-7,"Japan IIJ, 7 Days, 5GB, 256kbps",Japan,Top-Up SIM,97,,"Japan IIJ, 7 Days, 5GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T8-7D,WM-JP-IIJ-T8-7,"Japan IIJ, 7 Days, 8GB, 256kbps",Japan,Top-Up SIM,111,,"Japan IIJ, 7 Days, 8GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T10-8D,WM-JP-IIJ-T10-8,"Japan IIJ, 8 Days, 10GB, 256kbps",Japan,Top-Up SIM,161,,"Japan IIJ, 8 Days, 10GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T15-8D,WM-JP-IIJ-T15-8,"Japan IIJ, 8 Days, 15GB, 256kbps",Japan,Top-Up SIM,230,,"Japan IIJ, 8 Days, 15GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T20-8D,WM-JP-IIJ-T20-8,"Japan IIJ, 8 Days, 20GB, 256kbps",Japan,Top-Up SIM,299,,"Japan IIJ, 8 Days, 20GB, 256kbps",N,,,,,,,,,,,
WM-JP-IIJ-T8-8D,WM-JP-IIJ-T8-8,"Japan IIJ, 8 Days, 8GB, 256kbps",Japan,Top-Up SIM,120,,"Japan IIJ, 8 Days, 8GB, 256kbps",N,,,,,,,,,,,
WM-JP-T10-10D,WM-Japan-T10-10,"Japan, 10 Days, 10GB, 128kbps",Japan,Top-Up SIM,129,,"Japan, 10 Days, 10GB, 128kbps",N,,,,,,,,,,,
WM-JP-T20-10D,WM-Japan-T20-10,"Japan, 10 Days, 20GB, 128kbps",Japan,Top-Up SIM,249,,"Japan, 10 Days, 20GB, 128kbps",N,,,,,,,,,,,
WM-JP-T30-10D,WM-Japan-T30-10,"Japan, 10 Days, 30GB, 128kbps",Japan,Top-Up SIM,350,,"Japan, 10 Days, 30GB, 128kbps",N,,,,,,,,,,,
WM-JP-T3-10D,WM-Japan-T3-10,"Japan, 10 Days, 3GB, 128kbps",Japan,Top-Up SIM,51,,"Japan, 10 Days, 3GB, 128kbps",N,,,,,,,,,,,
WM-JP-T50-10D,WM-Japan-T50-10,"Japan, 10 Days, 50GB, 128kbps",Japan,Top-Up SIM,543,,"Japan, 10 Days, 50GB, 128kbps",N,,,,,,,,,,,
WM-JP-T5-10,WM-Japan-T5-10,"Japan, 10 Days, 5GB, 128kbps",Japan,Top-Up SIM,83,,"Japan, 10 Days, 5GB, 128kbps",N,,,,,,,,,,,
WM-JP-T10-15,WM-Japan-T10-15,"Japan, 15 Days, 10GB, 128kbps",Japan,Top-Up SIM,138,,"Japan, 15 Days, 10GB, 128kbps",N,,,,,,,,,,,
WM-JP-T20-15,WM-Japan-T20-15,"Japan, 15 Days, 20GB, 128kbps",Japan,Top-Up SIM,263,,"Japan, 15 Days, 20GB, 128kbps",N,,,,,,,,,,,
WM-JP-T30-15,WM-Japan-T30-15,"Japan, 15 Days, 30GB, 128kbps",Japan,Top-Up SIM,368,,"Japan, 15 Days, 30GB, 128kbps",N,,,,,,,,,,,
WM-JP-T3-15,WM-Japan-T3-15,"Japan, 15 Days, 3GB, 128kbps",Japan,Top-Up SIM,56,,"Japan, 15 Days, 3GB, 128kbps",N,,,,,,,,,,,
WM-JP-T50-15,WM-Japan-T50-15,"Japan, 15 Days, 50GB, 128kbps",Japan,Top-Up SIM,575,,"Japan, 15 Days, 50GB, 128kbps",N,,,,,,,,,,,
WM-JP-1GB,WM-Japan-1GB,"Japan, 1GB /day, 128kbps",Japan,Top-Up SIM,12,,"Japan, 1GB /day, 128kbps",N,,,,,,,,,,,
WM-JP-2GB,WM-Japan-2GB,"Japan, 2GB /day, 128kbps",Japan,Top-Up SIM,21,,"Japan, 2GB /day, 128kbps",N,,,,,,,,,,,
WM-JP-T10-30,WM-Japan-T10-30,"Japan, 30 Days, 10GB, 128kbps",Japan,Top-Up SIM,148,,"Japan, 30 Days, 10GB, 128kbps",N,,,,,,,,,,,
WM-JP-T20-30,WM-Japan-T20-30,"Japan, 30 Days, 20GB, 128kbps",Japan,Top-Up SIM,276,,"Japan, 30 Days, 20GB, 128kbps",N,,,,,,,,,,,
WM-JP-T30-30,WM-Japan-T30-30,"Japan, 30 Days, 30GB, 128kbps",Japan,Top-Up SIM,387,,"Japan, 30 Days, 30GB, 128kbps",N,,,,,,,,,,,
WM-JP-T3-30,WM-Japan-T3-30,"Japan, 30 Days, 3GB, 128kbps",Japan,Top-Up SIM,60,,"Japan, 30 Days, 3GB, 128kbps",N,,,,,,,,,,,
WM-JP-T50-30,WM-Japan-T50-30,"Japan, 30 Days, 50GB, 128kbps",Japan,Top-Up SIM,608,,"Japan, 30 Days, 50GB, 128kbps",N,,,,,,,,,,,
WM-JP-T5-30,WM-Japan-T5-30,"Japan, 30 Days, 5GB, 128kbps",Japan,Top-Up SIM,92,,"Japan, 30 Days, 5GB, 128kbps",N,,,,,,,,,,,
WM-JP-3GB,WM-Japan-3GB,"Japan, 3GB /day, 128kbps",Japan,Top-Up SIM,28,,"Japan, 3GB /day, 128kbps",N,,,,,,,,,,,
WM-JP-500MB,WM-Japan-500MB,"Japan, 500MB /day, 128kbps",Japan,Top-Up SIM,9,,"Japan, 500MB /day, 128kbps",N,,,,,,,,,,,
WM-JP-T10-5,WM-Japan-T10-5,"Japan, 5 Days, 10GB, 128kbps",Japan,Top-Up SIM,111,,"Japan, 5 Days, 10GB, 128kbps",N,,,,,,,,,,,
WM-JP-T20-5,WM-Japan-T20-5,"Japan, 5 Days, 20GB, 128kbps",Japan,Top-Up SIM,221,,"Japan, 5 Days, 20GB, 128kbps",N,,,,,,,,,,,
WM-JP-T30-5,WM-Japan-T30-5,"Japan, 5 Days, 30GB, 128kbps",Japan,Top-Up SIM,313,,"Japan, 5 Days, 30GB, 128kbps",N,,,,,,,,,,,
WM-JP-T3-5,WM-Japan-T3-5,"Japan, 5 Days, 3GB, 128kbps",Japan,Top-Up SIM,42,,"Japan, 5 Days, 3GB, 128kbps",N,,,,,,,,,,,
WM-JP-T50-5,WM-Japan-T50-5,"Japan, 5 Days, 50GB, 128kbps",Japan,Top-Up SIM,479,,"Japan, 5 Days, 50GB, 128kbps",N,,,,,,,,,,,
WM-JP-T5-5,WM-Japan-T5-5,"Japan, 5 Days, 5GB, 128kbps",Japan,Top-Up SIM,74,,"Japan, 5 Days, 5GB, 128kbps",N,,,,,,,,,,,
WM-JP-T10-7,WM-Japan-T10-7,"Japan, 7 Days, 10GB, 128kbps",Japan,Top-Up SIM,120,,"Japan, 7 Days, 10GB, 128kbps",N,,,,,,,,,,,
WM-JP-T20-7,WM-Japan-T20-7,"Japan, 7 Days, 20GB, 128kbps",Japan,Top-Up SIM,235,,"Japan, 7 Days, 20GB, 128kbps",N,,,,,,,,,,,
WM-JP-T30-7,WM-Japan-T30-7,"Japan, 7 Days, 30GB, 128kbps",Japan,Top-Up SIM,332,,"Japan, 7 Days, 30GB, 128kbps",N,,,,,,,,,,,
WM-JP-T3-7,WM-Japan-T3-7,"Japan, 7 Days, 3GB, 128kbps",Japan,Top-Up SIM,46,,"Japan, 7 Days, 3GB, 128kbps",N,,,,,,,,,,,
WM-JP-T50-7,WM-Japan-T50-7,"Japan, 7 Days, 50GB, 128kbps",Japan,Top-Up SIM,511,,"Japan, 7 Days, 50GB, 128kbps",N,,,,,,,,,,,
